Nome da tabela	Apelido da tabela	Nome do campo	Apelido do campo	Tipo do campo	Selecionado	Obrigatório
PROJOSLOGTIK	Tickets vinculados ao planejamento logístico da OS	EMAI_TIK	Email da empresa	dtString	T	F
PROJOSLOGTIK	Tickets vinculados ao planejamento logístico da OS	DSAI_TIK	Data de saída	dtDate	T	F
PROJOSLOGTIK	Tickets vinculados ao planejamento logístico da OS	HSAI_TIK	Hora de saída	dtTime	T	F
PROJOSLOGTIK	Tickets vinculados ao planejamento logístico da OS	DCHE_TIK	Data de chegada	dtDate	T	F
PROJOSLOGTIK	Tickets vinculados ao planejamento logístico da OS	HCHE_TIK	Hora de chegada	dtTime	T	F
PROJOSLOGTIK	Tickets vinculados ao planejamento logístico da OS	OBSE_TIK	Observações do ticket	dtBLOB	T	F
PROJOSLOGTIK	Tickets vinculados ao planejamento logístico da OS	DUMANUT	Data da última manutenção	dtDateTime	T	F
PROJOSLOGTIK	Tickets vinculados ao planejamento logístico da OS	DINSERT	Data da inserção	dtDateTime	T	F
PROJOSLOGTIK	Tickets vinculados ao planejamento logístico da OS	DTSYNCAPI	Campo Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
PROJOSLOGTIK	Tickets vinculados ao planejamento logístico da OS	DATAULTIMASINCRONIZACAOAPI	Data da última Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
PROJOSLOGTIK	Tickets vinculados ao planejamento logístico da OS	DUMANUT_SYS	Data da última atualização do registro, pegando dados do servidor de banco.	dtDateTime	T	F
PROJOSLOGTIK	Tickets vinculados ao planejamento logístico da OS	CODIPESLANREG	Código da pessoa que lançou o registro	dtInteger	T	F
PROJOSLOGTIK	Tickets vinculados ao planejamento logístico da OS	CODIPESMANUTREG	Código da pessoa que realizou manutenção no registro	dtInteger	T	F
PROJOSDOC	Documentos vinculados a OS	CODI_DOC	Código do documento	dtInteger	T	F
PROJOSDOC	Documentos vinculados a OS	CODI_POS	Código da ordem de serviço	dtInteger	T	F
PROJOSDOC	Documentos vinculados a OS	CODI_LNK	Código do documento da metodologia	dtInteger	T	F
PROJOSDOC	Documentos vinculados a OS	DOCU_DOC	Caminho do arquivo do documento	dtString	T	F
PROJOSDOC	Documentos vinculados a OS	DATA_DOC	Data do documento	dtDateTime	T	F
PROJOSDOC	Documentos vinculados a OS	CODI_PES	Usuário que anexou o documento	dtInteger	T	F
PROJOSDOC	Documentos vinculados a OS	SITU_DOC	Situação do documento: (P)endente, (A)nexado, (E)nviado, (V)alidado	dtString	T	F
PROJOSDOC	Documentos vinculados a OS	UUID_DOC	Código do documento junto ao serviço de assinaturas digitais	dtString	T	F
PROJOSDOC	Documentos vinculados a OS	CODI_ASS	Código da assinatura digital	dtInteger	T	F
PROJOSDOC	Documentos vinculados a OS	DUMANUT	Data da última manutenção	dtDateTime	T	F
PROJOSDOC	Documentos vinculados a OS	DINSERT	Data da inserção	dtDateTime	T	F
PROJOSDOC	Documentos vinculados a OS	DTSYNCAPI	Campo Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
PROJOSDOC	Documentos vinculados a OS	DATAULTIMASINCRONIZACAOAPI	Data da última Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
PROJOSDOC	Documentos vinculados a OS	DUMANUT_SYS	Data da última atualização do registro, pegando dados do servidor de banco.	dtDateTime	T	F
PROJOSDOC	Documentos vinculados a OS	CODIPESLANREG	Código da pessoa que lançou o registro	dtInteger	T	F
MOVLOTAU	Lotes dos Itens do Acerto/Uso de produtos	CTRL_IAU	Controle do item do Acerto/Uso.	dtInteger	T	F
MOVLOTAU	Lotes dos Itens do Acerto/Uso de produtos	LOTE_LOT	Código do lote	dtString	T	F
MOVLOTAU	Lotes dos Itens do Acerto/Uso de produtos	QTDE_MOL	Quantidade do movimento do lote	dtDouble	T	F
MOVLOTAU	Lotes dos Itens do Acerto/Uso de produtos	DETA_MOL	Detalhe do Lote p/ máquinas	dtBLOB	T	F
MOVLOTAU	Lotes dos Itens do Acerto/Uso de produtos	DUMANUT	Data da última manutenção p/ integração off-line de lojas	dtDateTime	T	F
MOVLOTAU	Lotes dos Itens do Acerto/Uso de produtos	DINSERT	Data da inserção	dtDateTime	T	F
MOVLOTAU	Lotes dos Itens do Acerto/Uso de produtos	DTSYNCAPI	Campo Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
MOVLOTAU	Lotes dos Itens do Acerto/Uso de produtos	DATAULTIMASINCRONIZACAOAPI	Data da última Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
MOVLOTAU	Lotes dos Itens do Acerto/Uso de produtos	DUMANUT_SYS	Data da última atualização do registro, pegando dados do servidor de banco.	dtDateTime	T	F
MOVLOTAU	Lotes dos Itens do Acerto/Uso de produtos	CODIPESLANREG	Código da pessoa que lançou o registro	dtInteger	T	F
MOVLOTAU	Lotes dos Itens do Acerto/Uso de produtos	CODIPESMANUTREG	Código da pessoa que realizou manutenção no registro	dtInteger	T	F
UNIDMEDIDASIGEN	Unidades de medida - SIGEN	CODI_UNS	Código chave tabela	dtInteger	T	F
UNIDMEDIDASIGEN	Unidades de medida - SIGEN	UNID_UNS	Sigla da unidade	dtString	T	F
UNIDMEDIDASIGEN	Unidades de medida - SIGEN	DESC_UNS	Descrição da unidade de medida	dtString	T	F
UNIDMEDIDASIGEN	Unidades de medida - SIGEN	DUMANUT	Data da última manutenção p/ integração off-line de lojas	dtDateTime	T	F
UNIDMEDIDASIGEN	Unidades de medida - SIGEN	DINSERT	Data da inserção	dtDateTime	T	F
UNIDMEDIDASIGEN	Unidades de medida - SIGEN	DTSYNCAPI	Campo Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
UNIDMEDIDASIGEN	Unidades de medida - SIGEN	DATAULTIMASINCRONIZACAOAPI	Data da última Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
UNIDMEDIDASIGEN	Unidades de medida - SIGEN	DUMANUT_SYS	Data da última atualização do registro, pegando dados do servidor de banco.	dtDateTime	T	F
UNIDMEDIDASIGEN	Unidades de medida - SIGEN	CODIPESLANREG	Código da pessoa que lançou o registro	dtInteger	T	F
UNIDMEDIDASIGEN	Unidades de medida - SIGEN	CODIPESMANUTREG	Código da pessoa que realizou manutenção no registro	dtInteger	T	F
LOCALSIGEN	Localidades - SIGEN	CODI_LOS	Código da localidade	dtInteger	T	F
LOCALSIGEN	Localidades - SIGEN	IBGE_LOS	Código IBGE do município da localidade	dtInteger	T	F
LOCALSIGEN	Localidades - SIGEN	NOME_LOS	Nome da localidade	dtString	T	F
LOCALSIGEN	Localidades - SIGEN	DUMANUT	Data da última manutenção p/ integração off-line de lojas	dtDateTime	T	F
LOCALSIGEN	Localidades - SIGEN	DINSERT	Data da inserção	dtDateTime	T	F
LOCALSIGEN	Localidades - SIGEN	DTSYNCAPI	Campo Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
LOCALSIGEN	Localidades - SIGEN	DATAULTIMASINCRONIZACAOAPI	Data da última Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
LOCALSIGEN	Localidades - SIGEN	DUMANUT_SYS	Data da última atualização do registro, pegando dados do servidor de banco.	dtDateTime	T	F
LOCALSIGEN	Localidades - SIGEN	CODIPESLANREG	Código da pessoa que lançou o registro	dtInteger	T	F
LOCALSIGEN	Localidades - SIGEN	CODIPESMANUTREG	Código da pessoa que realizou manutenção no registro	dtInteger	T	F
TABELA56SPED	Tabelas 5.6 SPED FISCAL	SEQU_T56	Código da sequencial da tabela para ser utilizada como chave	dtInteger	T	F
TABELA56SPED	Tabelas 5.6 SPED FISCAL	CODI_T56	Código da Tabela	dtString	T	F
TABELA56SPED	Tabelas 5.6 SPED FISCAL	DESC_T56	Descrição da Tabela	dtBLOB	T	F
TABELA56SPED	Tabelas 5.6 SPED FISCAL	DATA_T56	Data da Tabela	dtDateTime	T	F
TABELA56SPED	Tabelas 5.6 SPED FISCAL	CODI_EMP	Código da Empresa	dtInteger	T	F
TABELA56SPED	Tabelas 5.6 SPED FISCAL	DUMANUT	Data da última manutenção p/ integração off-line de lojas	dtDateTime	T	F
TABELA56SPED	Tabelas 5.6 SPED FISCAL	DINSERT	Data da inserção	dtDateTime	T	F
TABELA56SPED	Tabelas 5.6 SPED FISCAL	DTSYNCAPI	Campo Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
TABELA56SPED	Tabelas 5.6 SPED FISCAL	DATAULTIMASINCRONIZACAOAPI	Data da última Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
TABELA56SPED	Tabelas 5.6 SPED FISCAL	DUMANUT_SYS	Data da última atualização do registro, pegando dados do servidor de banco.	dtDateTime	T	F
TABELA56SPED	Tabelas 5.6 SPED FISCAL	CODIPESLANREG	Código da pessoa que lançou o registro	dtInteger	T	F
TABELA56SPED	Tabelas 5.6 SPED FISCAL	CODIPESMANUTREG	Código da pessoa que realizou manutenção no registro	dtInteger	T	F
TABELACSTPISCOFINS	Tabelas de CST PIS/COFINS	CST	Código da Situaão Tributária	dtString	T	F
TABELACSTPISCOFINS	Tabelas de CST PIS/COFINS	DESCRICAO	Descrição do Item	dtBLOB	T	F
TABELACSTPISCOFINS	Tabelas de CST PIS/COFINS	REGIME	Tipo de codificação: (N)ormal e (G)eral	dtString	T	F
TABELACSTPISCOFINS	Tabelas de CST PIS/COFINS	TIPO	Tipo de codificação: (E)ntrada e (S)aída	dtString	T	F
Nome da tabela	Apelido da tabela	Nome do campo	Apelido do campo	Tipo do campo	Selecionado	Obrigatório
TABELACSTPISCOFINS	Tabelas de CST PIS/COFINS	DUMANUT	Data da última manutenção p/ integração off-line de lojas	dtDateTime	T	F
TABELACSTPISCOFINS	Tabelas de CST PIS/COFINS	DINSERT	Data da inserção	dtDateTime	T	F
TABELACSTPISCOFINS	Tabelas de CST PIS/COFINS	DTSYNCAPI	Campo Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
TABELACSTPISCOFINS	Tabelas de CST PIS/COFINS	DATAULTIMASINCRONIZACAOAPI	Data da última Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
TABELACSTPISCOFINS	Tabelas de CST PIS/COFINS	DUMANUT_SYS	Data da última atualização do registro, pegando dados do servidor de banco.	dtDateTime	T	F
TABELACSTPISCOFINS	Tabelas de CST PIS/COFINS	CODIPESLANREG	Código da pessoa que lançou o registro	dtInteger	T	F
INTEGRACAOLOGDELETE	Log de delete das tabelas utilizadas pela integração	GUID_LID	GUID - Log de delete das tabelas utilizadas pela integração	dtString	T	F
INTEGRACAOLOGDELETE	Log de delete das tabelas utilizadas pela integração	ENTI_LID	Nome da entidade/tabela	dtString	T	F
INTEGRACAOLOGDELETE	Log de delete das tabelas utilizadas pela integração	VALO_LID	Valores da(s) chave(s) primaria(s)	dtBLOB	T	F
INTEGRACAOLOGDELETE	Log de delete das tabelas utilizadas pela integração	DUMANUT	Data da última manutenção p/ integração off-line de lojas	dtDateTime	T	F
INTEGRACAOLOGDELETE	Log de delete das tabelas utilizadas pela integração	DINSERT	Data da inserção	dtDateTime	T	F
INTEGRACAOLOGDELETE	Log de delete das tabelas utilizadas pela integração	DTSYNCAPI	Campo Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
INTEGRACAOLOGDELETE	Log de delete das tabelas utilizadas pela integração	DATAULTIMASINCRONIZACAOAPI	Data da última Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
INTEGRACAOLOGDELETE	Log de delete das tabelas utilizadas pela integração	DUMANUT_SYS	Data da última atualização do registro, pegando dados do servidor de banco.	dtDateTime	T	F
INTEGRACAOLOGDELETE	Log de delete das tabelas utilizadas pela integração	CODIPESLANREG	Código da pessoa que lançou o registro	dtInteger	T	F
INTEGRACAOLOGDELETE	Log de delete das tabelas utilizadas pela integração	CODIPESMANUTREG	Código da pessoa que realizou manutenção no registro	dtInteger	T	F
INTEGRACAOEMPRESA	Tabela de Integracao	CTRL_INE	CóDIGO DE CONTROLE DA INTEGRAçãO POR EMPRESA	dtString	T	F
INTEGRACAOEMPRESA	Tabela de Integracao	SEQU_ICO	SEQUENCIAL INTEGRACAOCONFIG	dtInteger	T	F
INTEGRACAOEMPRESA	Tabela de Integracao	CODI_EMP	CóDIGO DA EMPRESA	dtInteger	T	F
INTEGRACAOEMPRESA	Tabela de Integracao	DUMANUT	DATA DA úLTIMA MANUTENçãO P/ INTEGRAçãO OFF-LINE DE LOJAS	dtDateTime	T	F
INTEGRACAOEMPRESA	Tabela de Integracao	DINSERT	Data da inserção	dtDateTime	T	F
INTEGRACAOEMPRESA	Tabela de Integracao	DTSYNCAPI	Campo Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
INTEGRACAOEMPRESA	Tabela de Integracao	DATAULTIMASINCRONIZACAOAPI	Data da última Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
INTEGRACAOEMPRESA	Tabela de Integracao	DUMANUT_SYS	Data da última atualização do registro, pegando dados do servidor de banco.	dtDateTime	T	F
INTEGRACAOEMPRESA	Tabela de Integracao	CODIPESLANREG	Código da pessoa que lançou o registro	dtInteger	T	F
INTEGRACAOEMPRESA	Tabela de Integracao	CODIPESMANUTREG	Código da pessoa que realizou manutenção no registro	dtInteger	T	F
INTEGRACAOSIAGRI	Aplicativos utilizados nas Integrações Siagri	SEQU_INS	Sequencial	dtInteger	T	F
INTEGRACAOSIAGRI	Aplicativos utilizados nas Integrações Siagri	DESC_INS	Descrição do Aplicativo Siagri	dtString	T	F
INTEGRACAOSIAGRI	Aplicativos utilizados nas Integrações Siagri	SIGL_INS	Sigla	dtString	T	F
INTEGRACAOSIAGRI	Aplicativos utilizados nas Integrações Siagri	DUMANUT	Data da última manutenção p/ integração off-line de lojas	dtDateTime	T	F
INTEGRACAOSIAGRI	Aplicativos utilizados nas Integrações Siagri	DINSERT	Data da inserção	dtDateTime	T	F
INTEGRACAOSIAGRI	Aplicativos utilizados nas Integrações Siagri	DTSYNCAPI	Campo Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
INTEGRACAOSIAGRI	Aplicativos utilizados nas Integrações Siagri	DATAULTIMASINCRONIZACAOAPI	Data da última Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
INTEGRACAOSIAGRI	Aplicativos utilizados nas Integrações Siagri	DUMANUT_SYS	Data da última atualização do registro, pegando dados do servidor de banco.	dtDateTime	T	F
INTEGRACAOSIAGRI	Aplicativos utilizados nas Integrações Siagri	CODIPESLANREG	Código da pessoa que lançou o registro	dtInteger	T	F
INTEGRACAOSIAGRI	Aplicativos utilizados nas Integrações Siagri	CODIPESMANUTREG	Código da pessoa que realizou manutenção no registro	dtInteger	T	F
INTEGRACAOOPERACOES	Operações utilizadas nas Integrações Siagri	SEQU_IOP	Sequencial	dtInteger	T	F
INTEGRACAOOPERACOES	Operações utilizadas nas Integrações Siagri	DESC_IOP	Descrição do Aplicativo Siagri	dtString	T	F
INTEGRACAOOPERACOES	Operações utilizadas nas Integrações Siagri	SIGL_IOP	Sigla	dtString	T	F
INTEGRACAOOPERACOES	Operações utilizadas nas Integrações Siagri	DUMANUT	Data da última manutenção p/ integração off-line de lojas	dtDateTime	T	F
INTEGRACAOOPERACOES	Operações utilizadas nas Integrações Siagri	DINSERT	Data da inserção	dtDateTime	T	F
INTEGRACAOOPERACOES	Operações utilizadas nas Integrações Siagri	DTSYNCAPI	Campo Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
INTEGRACAOOPERACOES	Operações utilizadas nas Integrações Siagri	DATAULTIMASINCRONIZACAOAPI	Data da última Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
INTEGRACAOOPERACOES	Operações utilizadas nas Integrações Siagri	DUMANUT_SYS	Data da última atualização do registro, pegando dados do servidor de banco.	dtDateTime	T	F
INTEGRACAOOPERACOES	Operações utilizadas nas Integrações Siagri	CODIPESLANREG	Código da pessoa que lançou o registro	dtInteger	T	F
INTEGRACAOOPERACOES	Operações utilizadas nas Integrações Siagri	CODIPESMANUTREG	Código da pessoa que realizou manutenção no registro	dtInteger	T	F
PAINELARMZ	Painéis de grãos	CODI_PAM	Código do painel de grãos	dtInteger	T	F
PAINELARMZ	Painéis de grãos	DESC_PAM	Descrição do painel de grãos	dtString	T	F
PAINELARMZ	Painéis de grãos	SITU_PAM	Situação: (A)tivo ou (I)nativo	dtString	T	F
PAINELARMZ	Painéis de grãos	DUMANUT	Data da última manutenção p/ integração off-line de lojas	dtDateTime	T	F
PAINELARMZ	Painéis de grãos	DINSERT	Data da inserção	dtDateTime	T	F
PAINELARMZ	Painéis de grãos	DTSYNCAPI	Campo Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
PAINELARMZ	Painéis de grãos	DATAULTIMASINCRONIZACAOAPI	Data da última Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
PAINELARMZ	Painéis de grãos	DUMANUT_SYS	Data da última atualização do registro, pegando dados do servidor de banco.	dtDateTime	T	F
PAINELARMZ	Painéis de grãos	CODIPESLANREG	Código da pessoa que lançou o registro	dtInteger	T	F
PAINELARMZ	Painéis de grãos	CODIPESMANUTREG	Código da pessoa que realizou manutenção no registro	dtInteger	T	F
PAINELARMZITEM	Itens dos painéis de grãos	CODI_IPA	Código do item do painel de grãos	dtInteger	T	F
PATIOCENUSU	Usuários do cenário	CODI_CEU	Código do vinculo do usuário com o cenário	dtInteger	T	F
PATIOCENUSU	Usuários do cenário	CODI_CEN	Código do cenário	dtInteger	T	F
PATIOCENUSU	Usuários do cenário	CODI_PES	Código do operador	dtInteger	T	F
PATIOCENUSU	Usuários do cenário	DUMANUT	Data da última manutenção p/ integração off-line de lojas	dtDateTime	T	F
PATIOCENUSU	Usuários do cenário	DINSERT	Data da inserção	dtDateTime	T	F
PATIOCENUSU	Usuários do cenário	DTSYNCAPI	Campo Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
PATIOCENUSU	Usuários do cenário	DATAULTIMASINCRONIZACAOAPI	Data da última Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
PATIOCENUSU	Usuários do cenário	DUMANUT_SYS	Data da última atualização do registro, pegando dados do servidor de banco.	dtDateTime	T	F
PATIOCENUSU	Usuários do cenário	CODIPESLANREG	Código da pessoa que lançou o registro	dtInteger	T	F
PATIOCENUSU	Usuários do cenário	CODIPESMANUTREG	Código da pessoa que realizou manutenção no registro	dtInteger	T	F
PATIOCENOPE	Operações do cenário	CODI_OPE	Código do vinculo do usuário com o cenário	dtInteger	T	F
PATIOCENOPE	Operações do cenário	CODI_CEN	Código da operação do cenário	dtInteger	T	F
PATIOCENOPE	Operações do cenário	PRIO_OPE	Prioridade da modalidade de contrato	dtInteger	T	F
PATIOCENOPE	Operações do cenário	MODA_TIC	Modalidade de contrato	dtString	T	F
PATIOCENOPE	Operações do cenário	CODI_TOP	Código do tipo de operação	dtInteger	T	F
PATIOCENOPE	Operações do cenário	GCCP_OPE	Gerar contrato automaticamente: (S)im (N)ão	dtString	T	F
PATIOCENOPE	Operações do cenário	CODI_TIC	Código do tipo de contrato para geração automática de contratos	dtInteger	T	F
PATIOCENOPE	Operações do cenário	TOPT_OPE	Código do tipo de operação para transferencia entre loja	dtInteger	T	F
PATIOCENOPE	Operações do cenário	DUMANUT	Data da última manutenção p/ integração off-line de lojas	dtDateTime	T	F
PATIOCENOPE	Operações do cenário	PROD_OPE	Tipo de configuração: (P)roduto (S)ubproduto	dtString	T	F
PATIOCENOPE	Operações do cenário	DINSERT	Data da inserção	dtDateTime	T	F
PATIOCENOPE	Operações do cenário	DTSYNCAPI	Campo Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
PATIOCENOPE	Operações do cenário	DATAULTIMASINCRONIZACAOAPI	Data da última Sincronização da SIAGRI API. (Uso Exclusivo de TRIGGERS)	dtDateTime	T	F
PATIOCENOPE	Operações do cenário	DUMANUT_SYS	Data da última atualização do registro, pegando dados do servidor de banco.	dtDateTime	T	F
PATIOCENOPE	Operações do cenário	CODIPESLANREG	Código da pessoa que lançou o registro	dtInteger	T	F
PATIOCENOPE	Operações do cenário	CODIPESMANUTREG	Código da pessoa que realizou manutenção no registro	dtInteger	T	F
PATIOCENEXCPRIO	Exceção de prioridade do cenário	CODI_CEP	CóDIGO DO VINCULO DA EXCEçãO DA PRIORIDADE COM O CENáRIO	dtInteger	T	F
PATIOCENEXCPRIO	Exceção de prioridade do cenário	CODI_CEN	CóDIGO DO CENáRIO	dtInteger	T	F
PATIOCENEXCPRIO	Exceção de prioridade do cenário	MODA_TIC	MODALIDADE DO CONTRATO	dtString	T	F
PATIOCENEXCPRIO	Exceção de prioridade do cenário	CODI_TRA	CóDIGO DO PARCEIRO	dtInteger	T	F
PATIOCENEXCPRIO	Exceção de prioridade do cenário	PROD_CEP	TIPO DE EXCEçãO: (P)RODUTO (S)UBPRODUTO	dtString	T	F
